Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,Class
23459,556684,200.2933849,149.2299734,1.342179325,0.667000884,23690,DERMASON
23482,572.86,207.7726742,144.5310198,1.437564576,0.718409026,23791,DERMASON
23485,582072,228.9288122,130.7366895,1.751067838,0.82089434,23796,DERMASON
23500,570486,209.9116344,143.070924,1.467185843,0.731746479,23931,DERMASON
23510,558.79,190.2826321,158.4491421,1.200906673,0.553718121,23901,DERMASON
23512,570132,210.1506504,143.575662,1.463692714,0.730228022,23797,DERMASON
23521,559892,205.8476826,145.7216814,1.412608478,0.706302413,23770,DERMASON
23532,567875,209.9588895,143.0493175,1.467737793,0.731985132,23855,DERMASON
23553,577.69,216.3088938,138.9570923,1.556659615,0.766368516,23850,DERMASON
23562,612084,246.2504516,122.5126535,2.010000148,0.867456864,23959,DERMASON
23573,563728,198.2148862,151.6301266,1.30722628,0.644055815,23848,DERMASON
23590,561266,199.563129,150.6856359,1.324367302,0.655635504,23907,DERMASON
23616,566553,207.1344166,145.682341,1.421822406,0.710870701,23931,DERMASON
23618,576368,211.3638439,142.981589,1.478259162,0.736468931,23943,DERMASON
23644,564881,203.3740398,148.5885891,1.368705639,0.682787215,23947,DERMASON
23662,575093,207.9470169,145.1253317,1.43287884,0.716199395,24014,DERMASON
23684,571022,207.23373,145.8234678,1.42112743,0.710530241,23967,DERMASON
23687,659999,217.1394064,139.6625959,1.554742735,0.765703905,24419,DERMASON
23687,573605,213.4650262,141.4477461,1.509144063,0.748949338,23983,DERMASON
23689,575638,205.9678003,146.7475015,1.403552348,0.701694572,24018,DERMASON
23692,563739,197.0441659,153.5096536,1.283594623,0.626946688,24015,DERMASON
23727,559503,189.7993849,159.3717704,1.190922235,0.543073151,24021,DERMASON
23740,566508,205.0815284,147.4884517,1.39049211,0.694834318,24021,DERMASON
23757,567677,213.9019038,141.6176662,1.510418223,0.749443519,24029,DERMASON
23761,564393,210.0692276,144.2210823,1.456577805,0.72709134,24043,DERMASON
23781,568264,209.0400675,145.2022169,1.439647905,0.719382371,24101,DERMASON
23794,562795,197.8808649,153.6225584,1.288097705,0.630316064,24105,DERMASON
23797,570158,204.5811072,148.7523829,1.375313142,0.686524007,24089,DERMASON
23811,571519,198.3351751,153.2939151,1.293822882,0.634523805,24175,DERMASON
23878,582.76,223.9356772,136.1406371,1.644884893,0.79397893,24162,DERMASON
23913,579246,215.5886664,141.4866385,1.523738698,0.754516998,24269,DERMASON
23923,577153,211.0184768,144.8463817,1.456843273,0.727209445,24305,DERMASON
23937,579371,224.3188937,136.1951646,1.647040071,0.794587413,24243,DERMASON
23940,658923,222.7984458,137.9285401,1.615317944,0.785333312,24923,DERMASON
23941,569.42,214.4358694,142.2358105,1.507608166,0.74835154,24224,DERMASON
23947,577697,221.9711354,138.0963479,1.60736427,0.782908782,24185,DERMASON
23971,580.59,217.2906552,141.1057253,1.539913811,0.760458107,24255,DERMASON
23980,575605,204.7495203,149.4307654,1.370196557,0.683636902,24289,DERMASON
23992,563407,201.021699,152.1514111,1.321195101,0.653541731,24263,DERMASON
24046,573722,209.4120245,146.6914134,1.427568388,0.713660415,24361,DERMASON
24047,571966,210.9874182,145.9358504,1.445754539,0.722203779,24356,DERMASON
24053,591446,232.5720529,132.298336,1.757936342,0.822442113,24326,DERMASON
24056,568914,200.9852743,152.6078737,1.317004618,0.650742163,24406,DERMASON
24070,561.19,197.7759664,155.389835,1.27277287,0.618625326,24320,DERMASON
24070,561763,204.4293446,150.082095,1.362116811,0.678985775,24330,DERMASON
24073,576656,210.9344334,145.714377,1.447588342,0.723041948,24462,DERMASON
24098,571.72,198.4735916,154.9509464,1.28088015,0.62488955,24466,DERMASON
24114,636257,194.9678958,158.2061055,1.232366445,0.584426076,24792,DERMASON
24139,575109,215.0774901,143.1321486,1.50264977,0.746405814,24459,DERMASON
24140,572639,211.2390248,145.8169793,1.448658625,0.723529221,24392,DERMASON
24171,569727,207.6817145,148.3817131,1.399644944,0.699669231,24478,DERMASON
24173,581924,221.0724612,139.5007779,1.584739989,0.775767912,24479,DERMASON
24186,573868,213.73122,144.5738136,1.478353615,0.736508628,24512,DERMASON
24188,567651,205.585,150.9878676,1.361599467,0.678684044,24574,DERMASON
24190,572586,205.6501386,150.6131453,1.365419587,0.680900851,24510,DERMASON
24192,577564,212.4681236,145.44657,1.460798447,0.728959209,24463,DERMASON
24194,576961,211.5541777,145.8526526,1.450465068,0.724348464,24488,DERMASON
24209,579416,220.0976231,140.7041451,1.564258273,0.768973529,24517,DERMASON
24211,574946,218.0467134,141.63518,1.539495438,0.76030737,24500,DERMASON
24212,565792,206.2606833,149.7801556,1.377089524,0.68751603,24489,DERMASON
24235,573373,210.6773677,146.8454314,1.434687928,0.717055872,24491,DERMASON
24256,573.98,212.1768045,145.921687,1.454045721,0.725960608,24494,DERMASON
24257,574672,204.5871172,151.7031407,1.348601725,0.67094318,24688,DERMASON
24258,570.62,207.7406156,148.9945674,1.394283156,0.696852538,24558,DERMASON
24277,582828,220.2652552,141.9059831,1.552191461,0.764814616,24743,DERMASON
24307,574.45,216.8926579,143.1742788,1.514885633,0.751163817,24647,DERMASON
24310,573919,211.3574092,146.6762133,1.44097945,0.720001581,24576,DERMASON
24331,580643,212.9238094,145.643678,1.461950235,0.729465307,24677,DERMASON
24338,573554,210.0222974,148.0295135,1.418786649,0.709378632,24623,DERMASON
24343,572561,208.593682,148.9329752,1.400587624,0.700159943,24630,DERMASON
24363,572785,212.3416305,146.4044966,1.450376426,0.724308356,24612,DERMASON
24370,570256,209.9727832,148.080925,1.417959694,0.708969976,24649,DERMASON
24374,581041,214.8628575,144.9249853,1.482579813,0.738274899,24661,DERMASON
24375,577745,206.6561725,151.3742994,1.365199861,0.680774044,24670,DERMASON
24378,570738,202.9009984,153.5903063,1.321053414,0.653447703,24726,DERMASON
24388,589598,229.5043806,135.5364056,1.693304316,0.806992782,24631,DERMASON
24389,710064,222.9000809,140.0152488,1.591970038,0.778090229,25462,DERMASON
24417,606972,237.3346044,131.4330586,1.805745122,0.832657696,24738,DERMASON
24424,592212,230.7850454,135.1245894,1.707942621,0.810672577,24700,DERMASON
24425,579.59,216.6100061,143.9506413,1.504751935,0.747233693,24744,DERMASON
24427,583658,215.1734347,145.5922225,1.47791847,0.736325663,24734,DERMASON
24439,580285,213.52485,146.08628,1.461635206,0.729327036,24796,DERMASON
24442,583818,212.6703587,146.8278997,1.448432888,0.723426566,24761,DERMASON
24446,613093,234.9825603,132.6402186,1.771578506,0.825454711,24874,DERMASON
24458,570635,209.014197,149.3111557,1.399856534,0.69977949,24712,DERMASON
24464,577656,216.8235649,144.0188315,1.505522318,0.74753599,24752,DERMASON
24469,578395,217.5726729,143.4460593,1.516756013,0.751878388,24762,DERMASON
24479,584661,219.812534,142.3045242,1.544663006,0.76215856,24836,DERMASON
24482,593198,230.138582,135.7760329,1.694986789,0.80742144,24743,DERMASON
24491,575664,215.5036588,145.2785462,1.483382539,0.738608206,24841,DERMASON
24502,571304,207.8684938,150.6627213,1.379694274,0.688961168,24727,DERMASON
24524,585082,211.9964374,147.7645408,1.434690868,0.717057261,24839,DERMASON
24541,578864,206.4772833,151.8732124,1.359537209,0.677476505,24910,DERMASON
24545,584164,221.9685464,141.1223374,1.572880315,0.771873382,24783,DERMASON
24545,598067,212.2481129,148.1343876,1.432807847,0.716165698,24982,DERMASON
24547,581808,215.7150874,145.2276992,1.485357742,0.739425411,24870,DERMASON
24567,583214,220.8598819,141.9189579,1.556239456,0.7662231,24838,DERMASON
24568,574445,211.3147005,148.6671844,1.42139438,0.710661095,24805,DERMASON
24569,585552,222.7244105,140.879595,1.580955784,0.774536874,24865,DERMASON
24590,575308,209.8796546,149.6176681,1.402773197,0.701292527,24921,DERMASON
24642,584645,211.964293,148.5383674,1.427000287,0.713386583,24997,DERMASON
24647,589.4,213.9009257,146.8934367,1.456163941,0.726907047,25009,DERMASON
24661,596617,223.6003886,140.9202666,1.586715622,0.776406337,24990,DERMASON
24667,591758,214.5327994,148.5503059,1.444176086,0.72147898,25110,DERMASON
24687,597668,236.3729804,133.396772,1.771954276,0.825536555,24926,DERMASON
24690,582536,216.1267656,145.8755735,1.481582971,0.737860027,25006,DERMASON
24697,584479,219.7676145,143.3554747,1.533025613,0.757956739,24966,DERMASON
24702,580296,215.3230921,146.2245614,1.472550781,0.73405157,25013,DERMASON
24707,590391,217.5571133,145.3784403,1.49648815,0.743953714,25080,DERMASON
24723,592848,218.6189668,144.2485864,1.515570947,0.751426024,25152,DERMASON
24754,590086,223.2470047,141.5263218,1.577423916,0.773378136,25100,DERMASON
24761,576546,210.827701,150.2609306,1.403077301,0.701449553,25024,DERMASON
24764,582205,218.1527042,145.0687176,1.503788741,0.746854911,25176,DERMASON
24767,597703,226.9693901,139.2806607,1.629582952,0.789575102,25154,DERMASON
24796,581279,215.8817669,146.6524754,1.472063573,0.733843575,25087,DERMASON
24796,583933,218.4702547,144.8632265,1.508113963,0.748548659,25139,DERMASON
24804,592071,226.1977418,140.3521638,1.611644136,0.784218811,25093,DERMASON
24813,587813,222.7964679,142.0245125,1.568718414,0.770480941,25079,DERMASON
24827,578304,214.1926993,147.7881718,1.449322341,0.723830688,25121,DERMASON
24846,584247,216.3113027,146.6583149,1.47493378,0.735065093,25154,DERMASON
24849,581965,217.7970778,145.9114397,1.492666224,0.742413317,25199,DERMASON
24863,572216,201.9699423,156.9574395,1.286781582,0.629336811,25144,DERMASON
24868,606435,217.3319579,146.6943078,1.481529591,0.737837781,25379,DERMASON
24873,579111,205.7128093,154.3199847,1.333027668,0.661242774,25155,DERMASON
24880,628352,240.3802818,132.3079693,1.816823907,0.834893795,25346,DERMASON
24887,577757,209.024632,152.4886267,1.370755554,0.683954493,25199,DERMASON
24890,582247,211.6866932,149.9156023,1.412039107,0.7060162,25213,DERMASON
24895,574555,209.4471658,151.7249365,1.380439963,0.689372823,25221,DERMASON
24897,588854,212.5787945,149.7495566,1.419562097,0.709760972,25260,DERMASON
24898,581851,213.8447872,148.503575,1.43999757,0.719545194,25159,DERMASON
24924,587268,217.050052,146.6822591,1.479729405,0.737085744,25294,DERMASON
24934,589119,216.8434003,147.5652569,1.469474623,0.732733849,25262,DERMASON
24972,584063,218.507118,146.3295938,1.493253089,0.742650825,25307,DERMASON
24991,628397,218.7656148,145.7919178,1.500533213,0.745567814,25568,DERMASON
25017,585.64,214.5476596,149.0574024,1.439362663,0.719249431,25394,DERMASON
25021,584754,217.0879252,147.092512,1.475859799,0.735457243,25339,DERMASON
25032,585495,219.2763506,145.7923911,1.504031514,0.746950469,25320,DERMASON
25038,590797,222.2298637,143.7161248,1.546311272,0.762744185,25389,DERMASON
25038,582663,210.7664856,151.8401402,1.388081474,0.693539286,25462,DERMASON
25061,594405,222.7784508,143.5023163,1.552438013,0.764900793,25381,DERMASON
25084,590532,219.2852822,145.9218272,1.50275861,0.746448785,25369,DERMASON
25094,586953,204.2226965,157.3683789,1.297736546,0.637352442,25457,DERMASON
25096,583375,220.9933809,145.0554074,1.523510118,0.754431342,25347,DERMASON
25098,588.53,220.7790614,145.4043446,1.518380087,0.75249617,25438,DERMASON
25098,581869,207.7521342,154.4272061,1.34530786,0.668931245,25444,DERMASON
25107,582701,212.8059295,150.6005117,1.413049179,0.706523629,25453,DERMASON
25108,575308,203.3592256,157.9038166,1.287867703,0.630145258,25421,DERMASON
25130,596.95,225.7986789,142.143117,1.588530516,0.776990262,25492,DERMASON
25135,607531,229.8754823,139.8878933,1.64328361,0.793524977,25611,DERMASON
25139,590144,217.7287407,148.0643618,1.470500653,0.733174548,25452,DERMASON
25139,591.19,225.5933728,142.754282,1.580291461,0.774319647,25371,DERMASON
25145,599041,221.5129007,144.9409599,1.528297459,0.75621529,25561,DERMASON
25148,585498,207.3732686,155.4842351,1.333725368,0.661687716,25433,DERMASON
25155,583634,213.9430256,150.2665367,1.423756948,0.71181493,25433,DERMASON
25155,611729,234.6583481,136.9516069,1.713439903,0.812025981,25553,DERMASON
25158,578245,205.5950089,156.0930771,1.31713086,0.650827069,25507,DERMASON
25159,605833,223.3010635,144.1408577,1.549186449,0.76376019,25592,DERMASON
25165,602666,231.7650268,138.6561058,1.671509708,0.801300886,25505,DERMASON
25172,596596,222.1323266,144.8773759,1.53324372,0.758036587,25527,DERMASON
25187,590941,219.3864284,146.7625379,1.494839429,0.74329105,25548,DERMASON
25188,588157,216.6714012,148.5799603,1.458281458,0.727847831,25479,DERMASON
25216,587728,221.2922092,145.4352474,1.521585813,0.753708323,25496,DERMASON
25223,574473,205.4197059,156.4538279,1.312973346,0.648012048,25498,DERMASON
25232,589499,215.3682905,149.3171927,1.44235427,0.720638561,25550,DERMASON
25256,586.29,220.5764305,146.0429268,1.510353397,0.749418414,25536,DERMASON
25260,584992,207.4081319,155.9523276,1.329945729,0.659265332,25601,DERMASON
25265,591321,224.7942659,143.5736382,1.565707108,0.769464935,25562,DERMASON
25276,600507,224.4821311,145.969269,1.537872544,0.759721205,25798,DERMASON
25305,588474,217.5970715,148.3688069,1.466595816,0.731490977,25627,DERMASON
25306,589.45,220.5987438,146.1876275,1.50901104,0.748897654,25639,DERMASON
25308,596521,219.3471346,147.3987193,1.488121034,0.740561716,25685,DERMASON
25319,590337,220.5364099,146.8189422,1.502097799,0.746187706,25664,DERMASON
25339,593553,222.598198,145.1640073,1.533425551,0.758103122,25653,DERMASON
25340,588451,213.2593484,151.9092117,1.403860543,0.701853353,25607,DERMASON
25350,593725,229.9068689,140.6798664,1.634255668,0.79093563,25595,DERMASON
25361,577625,204.5411052,158.0927072,1.293804811,0.634510655,25628,DERMASON
25368,599.1,227.0648223,142.7169297,1.591015325,0.77778578,25794,DERMASON
25376,585844,218.6013886,148.0207919,1.476828936,0.735866639,25642,DERMASON
25380,582891,216.6782868,149.4362833,1.449971065,0.724124823,25623,DERMASON
25381,603806,220.053562,147.302134,1.49389256,0.742909218,25783,DERMASON
25394,607084,231.081041,140.4027921,1.645843629,0.794249968,25762,DERMASON
25396,595917,219.0418528,148.1542613,1.478471499,0.736558158,25749,DERMASON
25401,596589,229.0656383,141.542181,1.618356003,0.786248038,25745,DERMASON
25403,598274,226.2633084,143.2959687,1.578992838,0.773894043,25697,DERMASON
25404,584604,211.2019292,153.3860687,1.376930323,0.687427339,25737,DERMASON
25407,588858,224.1410865,144.5076382,1.551067399,0.764421082,25650,DERMASON
25415,587392,214.9297596,151.000226,1.423373761,0.711628306,25727,DERMASON
25416,585633,213.7695189,153.075718,1.396495288,0.698019942,25694,DERMASON
25423,590252,221.4381682,146.3057798,1.513529873,0.75064377,25739,DERMASON
25432,594236,212.1141988,153.4787389,1.382042883,0.690254626,25800,DERMASON
25437,590775,213.6737645,152.4394973,1.401695546,0.70073497,25852,DERMASON
25476,589854,221.0665359,147.2809468,1.500985299,0.745747183,25736,DERMASON
25481,602476,229.9030678,141.6412374,1.623136538,0.787674893,25814,DERMASON
25507,598818,225.4114379,144.6482345,1.55834213,0.766949377,25871,DERMASON
25511,590483,223.2631268,145.6822234,1.532535142,0.757777026,25785,DERMASON
25521,600093,228.9876374,142.4219021,1.607811959,0.783046409,25829,DERMASON
25537,597771,229.8323892,141.7851431,1.620990636,0.787036283,25884,DERMASON
25539,593522,223.7580605,146.1151222,1.531381948,0.757353635,25766,DERMASON
25546,589121,215.4350084,151.2806213,1.424075381,0.711969866,25887,DERMASON
25565,583073,216.16436,150.8299663,1.433165871,0.716335569,25774,DERMASON
25576,596602,225.7376431,144.7314481,1.559700025,0.767416478,25970,DERMASON
25577,585902,209.4219741,155.888184,1.343411468,0.667763414,25895,DERMASON
25583,601998,226.2884153,144.4306791,1.566761416,0.769821474,25908,DERMASON
25595,594222,214.5893068,152.1885522,1.410022657,0.704998835,25904,DERMASON
25597,599802,226.0067735,144.8345563,1.560447861,0.767673085,25898,DERMASON
25601,579206,206.3517751,158.2387349,1.304053494,0.641838658,25898,DERMASON
25603,591657,224.5774511,145.8854859,1.539409144,0.76027626,25993,DERMASON
25611,608736,199.1751344,165.2824455,1.205059218,0.558009236,26203,DERMASON
25613,610307,232.4110344,140.6719035,1.652149638,0.796018683,25947,DERMASON
25617,619412,243.7947675,134.4487057,1.813292038,0.834186033,25959,DERMASON
25623,586152,212.7174707,153.8165733,1.382929461,0.690740554,25883,DERMASON
25623,595048,225.5910435,144.8607612,1.557295721,0.766588394,25894,DERMASON
25625,595454,217.114084,150.8703958,1.439076784,0.719116091,25960,DERMASON
25642,589767,212.2822111,154.5115643,1.373892059,0.685726591,26006,DERMASON
25642,592.4,216.8463443,151.0528411,1.435566142,0.717470111,26019,DERMASON
25647,601294,227.3244076,144.1781008,1.57669165,0.7731367,25994,DERMASON
25664,587382,214.9097644,152.2693493,1.411379017,0.705683804,25922,DERMASON
25665,594833,226.610965,144.6611192,1.566495312,0.769731568,25962,DERMASON
25671,589.97,221.5628257,147.796839,1.499103954,0.744999389,25955,DERMASON
25677,586209,215.5427721,151.9313763,1.418685049,0.709328475,25895,DERMASON
25684,596865,228.310897,143.8543837,1.587097252,0.776529325,25969,DERMASON
25684,599595,226.9274963,144.6189366,1.569140955,0.77062293,26050,DERMASON
25690,601919,221.9827962,148.0800401,1.499073042,0.744987072,26058,DERMASON
25695,600.86,222.773023,147.4626821,1.510707793,0.749555609,26066,DERMASON
25703,599574,226.4097105,144.7607828,1.564026569,0.768894785,26015,DERMASON
25719,594694,223.4502302,147.2776894,1.51720353,0.752048868,26050,DERMASON
25721,605986,236.325713,138.9916616,1.700286982,0.808762038,26011,DERMASON
25723,596.77,225.1437187,145.6950274,1.545308188,0.762388068,26015,DERMASON
25726,594314,214.3770492,153.0590422,1.400616691,0.700175053,26034,DERMASON
25730,602505,220.8064387,149.0596422,1.481329456,0.737754346,26113,DERMASON
25748,592254,215.4115956,152.6381424,1.411256663,0.705622123,26065,DERMASON
25757,604185,237.5441197,138.2016314,1.718822834,0.813336518,26012,DERMASON
25757,620685,238.2027642,138.9055878,1.714853722,0.812371592,26150,DERMASON
25765,593281,220.5953258,149.0794387,1.479716638,0.737080398,26038,DERMASON
25792,597381,214.5223095,153.3719859,1.398705952,0.699179108,26121,DERMASON
25799,596614,227.0118822,144.942118,1.566224403,0.769639981,26040,DERMASON
25811,595437,216.3181293,152.3224008,1.420133403,0.710042127,26157,DERMASON
25814,600225,217.3595755,152.0178211,1.429829568,0.71474607,26186,DERMASON
25823,599.81,224.2826918,147.199611,1.523663618,0.754488869,26130,DERMASON
25842,617884,232.4788081,142.305972,1.633654617,0.79076141,26260,DERMASON
25846,597185,211.2826191,156.3686136,1.351183043,0.672505442,26176,DERMASON
25856,594783,216.5837022,152.6157801,1.419143564,0.709554715,26256,DERMASON
25860,585.72,213.9460065,154.1022302,1.388338158,0.693677617,26144,DERMASON
25862,586579,211.9100511,155.7937005,1.360196532,0.677863398,26116,DERMASON
25865,596414,224.3210784,147.2662318,1.523234999,0.754328182,26147,DERMASON
25878,585837,207.5047699,159.3829129,1.301926073,0.640338583,26154,DERMASON
25881,590606,219.6603168,150.4233951,1.460280275,0.728731018,26143,DERMASON
25885,587.92,218.8234957,150.9335567,1.449800167,0.724047387,26146,DERMASON
25895,592636,217.8824446,151.4506889,1.438636207,0.718910392,26198,DERMASON
25901,591889,211.1291056,156.6793281,1.347523686,0.670286988,26173,DERMASON
25911,613905,233.389478,141.7567206,1.646408558,0.79440941,26288,DERMASON
25918,598787,221.1815288,149.8769869,1.475753772,0.735412391,26281,DERMASON
25919,602036,230.2421418,143.5329493,1.604106534,0.781903095,26196,DERMASON
25923,592238,206.9527184,159.8836204,1.294395998,0.634940424,26269,DERMASON
25927,602169,230.7090129,143.4895673,1.607845206,0.783056624,26256,DERMASON
25929,597772,224.6099506,147.2894074,1.524956577,0.754972565,26208,DERMASON
25938,590345,217.5657622,151.91579,1.432147127,0.715851766,26177,DERMASON
25939,597425,225.0854941,147.2775051,1.528308712,0.756219458,26297,DERMASON
25940,600063,225.86061,146.5242397,1.5414556,0.761012287,26262,DERMASON
25940,597074,223.8816165,147.6995476,1.515790808,0.75151005,26225,DERMASON
25950,601233,218.8558914,151.3195523,1.446316012,0.722460852,26322,DERMASON
25952,604386,228.4588075,144.7934815,1.577825225,0.773510277,26251,DERMASON
25953,596042,224.5859701,147.5849989,1.521739823,0.753766315,26279,DERMASON
25955,609.72,230.2726527,144.0560142,1.598493849,0.780152892,26258,DERMASON
25958,591741,210.3156324,157.5757339,1.33469556,0.662304779,26265,DERMASON
25959,597217,217.8824928,152.0369934,1.433088671,0.716298954,26365,DERMASON
25959,592323,219.1043754,151.19121,1.449187261,0.723769376,26269,DERMASON
25961,605859,232.3037239,142.8710443,1.625967844,0.788512825,26272,DERMASON
25993,607719,224.0804819,148.2317481,1.511690207,0.749935287,26340,DERMASON
25994,612498,226.9005514,146.6524853,1.547198814,0.763058566,26369,DERMASON
25997,596404,220.1283733,151.0490347,1.457330553,0.727426015,26392,DERMASON
26000,609322,223.2961681,149.2513204,1.496108493,0.743801366,26407,DERMASON
26006,593423,221.9037691,149.4269501,1.485031776,0.739290835,26248,DERMASON
26008,591996,216.3068242,153.3673358,1.41038392,0.705181533,26323,DERMASON
26010,593608,213.916459,155.0789918,1.379403209,0.68880024,26346,DERMASON
26026,598507,224.6661322,147.9712429,1.518309421,0.752469341,26381,DERMASON
26031,597991,227.2733294,146.1657257,1.554901659,0.765759122,26319,DERMASON
26038,618657,230.3408572,144.2018142,1.59735062,0.77979365,26411,DERMASON
26043,589855,219.3074019,151.4279243,1.448262617,0.723349093,26259,DERMASON
26044,595703,221.920449,149.8891835,1.480563466,0.737434613,26333,DERMASON
26045,600417,221.417928,151.2578941,1.463843784,0.730293982,26544,DERMASON
26061,607468,219.3658829,152.0946569,1.442298417,0.720612729,26501,DERMASON
26080,590353,215.0643353,154.4771061,1.392208469,0.695750816,26337,DERMASON
26088,601714,223.0046202,150.127903,1.485430861,0.739455583,26490,DERMASON
26091,613028,231.8915594,143.6484353,1.614299236,0.785025193,26509,DERMASON
26092,590945,208.1101279,159.8609259,1.301819858,0.640263404,26380,DERMASON
26096,595118,225.2247846,147.8963729,1.522855363,0.754185716,26383,DERMASON
26103,586.2,200.7781655,165.6640254,1.211959959,0.564972452,26413,DERMASON
26127,590039,216.8729437,153.7995856,1.410100962,0.705038451,26350,DERMASON
26132,595893,217.0295554,153.5568195,1.41335016,0.706674552,26473,DERMASON
26137,602259,217.317117,154.236721,1.408984291,0.704472665,26529,DERMASON
26144,624429,239.030731,139.827446,1.709469334,0.811049983,26560,DERMASON
26145,593741,217.4136744,153.3228931,1.418011818,0.708995762,26419,DERMASON
26148,599118,218.2722857,152.953095,1.427053736,0.713412364,26484,DERMASON
26155,591657,215.9859435,154.5345859,1.397654397,0.698628649,26485,DERMASON
26160,593629,217.3275156,153.5819723,1.415058762,0.707528877,26449,DERMASON
26161,602251,230.1195599,144.9688198,1.58737279,0.776618056,26488,DERMASON
26163,600667,227.756922,146.4301763,1.555396079,0.76593077,26435,DERMASON
26168,601464,218.9375896,152.8051196,1.432789622,0.716157046,26520,DERMASON
26176,592528,211.1267898,158.3473757,1.333314107,0.661425565,26477,DERMASON
26181,595879,218.6640839,153.2090351,1.42722708,0.713495952,26459,DERMASON
26185,600178,218.0748991,153.3052494,1.42248814,0.711196215,26496,DERMASON
26188,600051,219.927009,152.614971,1.441057896,0.720037991,26495,DERMASON
26188,605.99,224.4703846,149.3587083,1.502894523,0.746502429,26585,DERMASON
26195,605709,222.0516273,150.5838059,1.474604961,0.734925617,26593,DERMASON
26210,607859,223.429994,149.8702113,1.49082324,0.741665128,26556,DERMASON
26217,599714,222.9190747,150.1628473,1.484515503,0.739077459,26534,DERMASON
26228,596962,216.9663513,154.2756388,1.406355228,0.703133457,26582,DERMASON
26233,587746,202.9322079,164.9807904,1.230035372,0.582284978,26523,DERMASON
26240,598413,216.9675185,154.3929623,1.405294097,0.702590074,26572,DERMASON
26243,598645,221.1871878,151.4089166,1.460859722,0.728986172,26515,DERMASON
26243,602486,226.9610327,147.920455,1.53434515,0.758439165,26530,DERMASON
26244,597483,210.7375234,159.4130671,1.321958904,0.654047862,26661,DERMASON
26251,612657,231.5699431,144.7921865,1.599326239,0.780413869,26632,DERMASON
26253,590582,216.9667002,154.2669578,1.40643663,0.703175073,26516,DERMASON
26258,602392,225.5538352,148.6142696,1.517713176,0.752242785,26686,DERMASON
26262,612125,223.163167,150.0670985,1.487089237,0.740138372,26641,DERMASON
26264,599479,221.7402597,151.2012457,1.466524026,0.731459863,26596,DERMASON
26264,595114,219.8883961,152.2208553,1.444535281,0.721644189,26551,DERMASON
26269,606223,226.5682011,147.9420099,1.53146629,0.757384642,26660,DERMASON
26272,667302,219.5106566,153.0167473,1.434553148,0.71699221,26984,DERMASON
26301,598718,219.6213659,152.9545788,1.435860028,0.71760851,26571,DERMASON
26306,653403,227.9846758,147.4538841,1.54614222,0.762684228,26812,DERMASON
26307,606265,217.531817,154.6776643,1.406355714,0.703133705,26684,DERMASON
26311,600129,224.1376272,149.6148018,1.498097945,0.744598056,26567,DERMASON
26317,596916,220.1624983,152.8293432,1.440577402,0.719814853,26624,DERMASON
26318,604873,232.1263561,144.7366524,1.603784198,0.781803184,26607,DERMASON
26322,602187,222.06245,151.3356152,1.467350892,0.73181788,26670,DERMASON
26322,598134,218.2334017,153.7430217,1.419468665,0.709714949,26631,DERMASON
26324,604623,228.0825518,147.7138272,1.544083963,0.761952276,26599,DERMASON
26325,608.1,229.0356868,147.2539119,1.555379303,0.765924949,26682,DERMASON
26329,605874,229.4179596,146.2614505,1.568547002,0.7704233,26626,DERMASON
26330,622645,227.9515235,148.0741025,1.53944221,0.760288182,26813,DERMASON
26350,594594,218.6892588,153.6667903,1.423139368,0.71151405,26655,DERMASON
26383,603722,231.0449513,145.9625909,1.582905249,0.7751724,26630,DERMASON
26386,586497,204.0168473,165.0594356,1.236020507,0.587742484,26654,DERMASON
26403,604917,217.2425108,155.2296667,1.399490931,0.699588932,26789,DERMASON
26403,603752,230.5788556,146.0777015,1.578467166,0.773721396,26707,DERMASON
26403,588912,213.7594715,157.5659892,1.356634592,0.675763873,26646,DERMASON
26405,622432,236.5653307,143.0248573,1.6540155,0.796537401,26835,DERMASON
26416,610628,231.6622388,145.7261842,1.589709084,0.77736815,26803,DERMASON
26420,605129,221.7853347,152.0815434,1.458331693,0.727870085,26769,DERMASON
26425,595532,216.9473047,155.3759608,1.396273295,0.697903128,26775,DERMASON
26426,621017,236.6239061,142.7664828,1.657419174,0.797478267,26918,DERMASON
26431,598299,219.5729451,153.9217707,1.426522994,0.713156186,26715,DERMASON
26432,596331,223.4038666,151.0013061,1.479483009,0.736982537,26708,DERMASON
26437,601896,226.3481201,149.2375199,1.516697143,0.751855947,26767,DERMASON
26439,604923,228.2848809,147.9001309,1.543506956,0.761746429,26738,DERMASON
26442,602609,219.862477,153.3690142,1.43355213,0.71651865,26771,DERMASON
26443,618475,240.3803512,140.9441706,1.705500485,0.8100664,26783,DERMASON
26461,607791,231.8829082,145.6264258,1.592313393,0.778199559,26818,DERMASON
26464,597198,219.6286216,154.021151,1.425964033,0.712885978,26774,DERMASON
26466,610166,222.1737253,152.2590895,1.459182017,0.728246329,26878,DERMASON
26496,604717,220.7736963,153.5778553,1.437536003,0.718395638,26830,DERMASON
26499,602783,227.5733876,148.3837847,1.533680975,0.758196535,26808,DERMASON
26507,602741,219.7191521,154.1126756,1.42570461,0.712760427,26844,DERMASON
26516,601374,229.9247948,147.2153513,1.561826214,0.768144852,26796,DERMASON
26516,602063,221.3319657,152.8388492,1.448139442,0.723293026,26810,DERMASON
